team,game,season,starting_minute,end_minute,0,1,2,3,4
SAS,201601210PHO,2016,30,30,Boris Diaw,Kawhi Leonard,Kyle Anderson,LaMarcus Aldridge,Ray McCallum
SAS,201601210PHO,2016,31,32,Boris Diaw,Jonathon Simmons,Kyle Anderson,LaMarcus Aldridge,Patty Mills
SAS,201601210PHO,2016,33,37,Boban Marjanovic,Boris Diaw,Jonathon Simmons,Kyle Anderson,Patty Mills
SAS,201601210PHO,2016,38,39,Boban Marjanovic,Jonathon Simmons,Kyle Anderson,Matt Bonner,Patty Mills
SAS,201601210PHO,2016,40,41,Boban Marjanovic,Kawhi Leonard,Matt Bonner,Rasual Butler,Ray McCallum
SAS,201601210PHO,2016,42,42,Boban Marjanovic,Jonathon Simmons,Matt Bonner,Rasual Butler,Ray McCallum
SAS,201601210PHO,2016,43,46,Jonathon Simmons,Kyle Anderson,Matt Bonner,Rasual Butler,Ray McCallum
SAS,201601210PHO,2016,47,47,Boban Marjanovic,Kyle Anderson,Matt Bonner,Rasual Butler,Ray McCallum
PHO,201601210PHO,2016,0,6,Alex Len,Archie Goodwin,Devin Booker,P.J. Tucker,Tyson Chandler
PHO,201601210PHO,2016,7,9,Alex Len,Archie Goodwin,Devin Booker,T.J. Warren,Tyson Chandler
PHO,201601210PHO,2016,10,12,Alex Len,Devin Booker,Lorenzo Brown,T.J. Warren,Tyson Chandler
PHO,201601210PHO,2016,13,15,Alex Len,Cory Jefferson,Lorenzo Brown,Sonny Weems,T.J. Warren
PHO,201601210PHO,2016,16,16,Alex Len,Archie Goodwin,Devin Booker,Sonny Weems,T.J. Warren
PHO,201601210PHO,2016,17,17,Alex Len,Archie Goodwin,Devin Booker,Sonny Weems,Tyson Chandler
PHO,201601210PHO,2016,18,19,Archie Goodwin,Devin Booker,Sonny Weems,T.J. Warren,Tyson Chandler
PHO,201601210PHO,2016,20,24,Archie Goodwin,Cory Jefferson,Devin Booker,T.J. Warren,Tyson Chandler
PHO,201601210PHO,2016,25,28,Alex Len,Archie Goodwin,Devin Booker,T.J. Warren,Tyson Chandler
PHO,201601210PHO,2016,29,31,Alex Len,Archie Goodwin,Devin Booker,Sonny Weems,Tyson Chandler
PHO,201601210PHO,2016,32,37,Archie Goodwin,Cory Jefferson,Devin Booker,Sonny Weems,Tyson Chandler
PHO,201601210PHO,2016,38,38,Alex Len,Archie Goodwin,Cory Jefferson,Devin Booker,T.J. Warren
PHO,201601210PHO,2016,39,40,Alex Len,Cory Jefferson,Devin Booker,Lorenzo Brown,T.J. Warren
PHO,201601210PHO,2016,41,41,Alex Len,Devin Booker,Lorenzo Brown,Sonny Weems,T.J. Warren
PHO,201601210PHO,2016,42,42,Alex Len,Archie Goodwin,Sonny Weems,T.J. Warren,Tyson Chandler
PHO,201601210PHO,2016,43,44,Alex Len,Archie Goodwin,Devin Booker,T.J. Warren,Tyson Chandler
PHO,201601210PHO,2016,45,47,Alex Len,Archie Goodwin,Devin Booker,Sonny Weems,T.J. Warren
SAS,201601220LAL,2016,0,7,Danny Green,David West,Kawhi Leonard,Tim Duncan,Tony Parker
SAS,201601220LAL,2016,8,9,Boris Diaw,Danny Green,Kawhi Leonard,Tim Duncan,Tony Parker
SAS,201601220LAL,2016,10,10,Boris Diaw,Kawhi Leonard,Manu Ginobili,Patty Mills,Tim Duncan
SAS,201601220LAL,2016,11,15,Boris Diaw,Jonathon Simmons,Kyle Anderson,Manu Ginobili,Patty Mills
SAS,201601220LAL,2016,16,19,Boris Diaw,David West,Kawhi Leonard,Manu Ginobili,Patty Mills
SAS,201601220LAL,2016,20,27,Danny Green,David West,Kawhi Leonard,Tim Duncan,Tony Parker
SAS,201601220LAL,2016,28,30,David West,Kawhi Leonard,Manu Ginobili,Tim Duncan,Tony Parker
SAS,201601220LAL,2016,31,33,Boban Marjanovic,David West,Kawhi Leonard,Manu Ginobili,Tony Parker
SAS,201601220LAL,2016,34,34,Boris Diaw,Kawhi Leonard,Manu Ginobili,Patty Mills,Rasual Butler
SAS,201601220LAL,2016,35,36,Boris Diaw,Jonathon Simmons,Manu Ginobili,Patty Mills,Rasual Butler
SAS,201601220LAL,2016,37,40,Boris Diaw,Danny Green,Jonathon Simmons,Patty Mills,Rasual Butler
SAS,201601220LAL,2016,41,47,Boban Marjanovic,Jonathon Simmons,Kyle Anderson,Rasual Butler,Ray McCallum
LAL,201601220LAL,2016,0,7,Jordan Clarkson,Julius Randle,Kobe Bryant,Lou Williams,Roy Hibbert
LAL,201601220LAL,2016,8,9,D'Angelo Russell,Jordan Clarkson,Julius Randle,Kobe Bryant,Roy Hibbert
LAL,201601220LAL,2016,10,13,Anthony Brown,Brandon Bass,D'Angelo Russell,Jordan Clarkson,Ryan Kelly
LAL,201601220LAL,2016,14,15,Anthony Brown,Brandon Bass,D'Angelo Russell,Lou Williams,Ryan Kelly
LAL,201601220LAL,2016,16,19,Brandon Bass,D'Angelo Russell,Julius Randle,Kobe Bryant,Lou Williams
LAL,201601220LAL,2016,20,30,Jordan Clarkson,Julius Randle,Kobe Bryant,Lou Williams,Roy Hibbert
LAL,201601220LAL,2016,31,33,D'Angelo Russell,Julius Randle,Kobe Bryant,Lou Williams,Roy Hibbert
LAL,201601220LAL,2016,34,35,Anthony Brown,Brandon Bass,D'Angelo Russell,Julius Randle,Lou Williams
LAL,201601220LAL,2016,36,38,Anthony Brown,Brandon Bass,D'Angelo Russell,Lou Williams,Ryan Kelly
LAL,201601220LAL,2016,39,40,Anthony Brown,Brandon Bass,D'Angelo Russell,Jordan Clarkson,Ryan Kelly
LAL,201601220LAL,2016,41,43,Anthony Brown,Brandon Bass,D'Angelo Russell,Jordan Clarkson,Tarik Black
LAL,201601220LAL,2016,44,47,Anthony Brown,D'Angelo Russell,Julius Randle,Marcelo Huertas,Tarik Black
SAS,201602010SAS,2016,0,7,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602010SAS,2016,8,8,Boris Diaw,Kawhi Leonard,LaMarcus Aldridge,Manu Ginobili,Patty Mills
SAS,201602010SAS,2016,9,9,Kawhi Leonard,Kyle Anderson,LaMarcus Aldridge,Manu Ginobili,Patty Mills
SAS,201602010SAS,2016,10,11,Jonathon Simmons,Kyle Anderson,LaMarcus Aldridge,Manu Ginobili,Patty Mills
SAS,201602010SAS,2016,12,15,David West,Jonathon Simmons,Kyle Anderson,Manu Ginobili,Patty Mills
SAS,201602010SAS,2016,16,17,Danny Green,David West,Jonathon Simmons,Kyle Anderson,Patty Mills
SAS,201602010SAS,2016,18,18,Boris Diaw,Danny Green,David West,Jonathon Simmons,Tony Parker
SAS,201602010SAS,2016,19,19,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602010SAS,2016,20,20,Kawhi Leonard,LaMarcus Aldridge,Rasual Butler,Ray McCallum,Tony Parker
SAS,201602010SAS,2016,21,24,Kawhi Leonard,LaMarcus Aldridge,Manu Ginobili,Rasual Butler,Tony Parker
SAS,201602010SAS,2016,25,25,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602010SAS,2016,26,26,Boris Diaw,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602010SAS,2016,27,32,Boris Diaw,Kawhi Leonard,LaMarcus Aldridge,Manu Ginobili,Tony Parker
SAS,201602010SAS,2016,33,35,Danny Green,Jonathon Simmons,Kyle Anderson,LaMarcus Aldridge,Patty Mills
SAS,201602010SAS,2016,36,42,Danny Green,David West,Kyle Anderson,Patty Mills,Ray McCallum
SAS,201602010SAS,2016,43,45,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602010SAS,2016,46,47,Boban Marjanovic,Jonathon Simmons,Kyle Anderson,Rasual Butler,Ray McCallum
ORL,201602010SAS,2016,0,8,Aaron Gordon,Elfrid Payton,Nikola Vucevic,Tobias Harris,Victor Oladipo
ORL,201602010SAS,2016,9,9,Aaron Gordon,Elfrid Payton,Mario Hezonja,Nikola Vucevic,Tobias Harris
ORL,201602010SAS,2016,10,10,Aaron Gordon,Evan Fournier,Mario Hezonja,Nikola Vucevic,Tobias Harris
ORL,201602010SAS,2016,11,11,Aaron Gordon,Evan Fournier,Mario Hezonja,Nikola Vucevic,Victor Oladipo
ORL,201602010SAS,2016,12,12,Channing Frye,Evan Fournier,Mario Hezonja,Nikola Vucevic,Victor Oladipo
ORL,201602010SAS,2016,13,15,Channing Frye,Evan Fournier,Jason Smith,Mario Hezonja,Victor Oladipo
ORL,201602010SAS,2016,16,20,Channing Frye,Elfrid Payton,Evan Fournier,Jason Smith,Mario Hezonja
ORL,201602010SAS,2016,21,22,Aaron Gordon,Elfrid Payton,Evan Fournier,Mario Hezonja,Nikola Vucevic
ORL,201602010SAS,2016,23,24,Aaron Gordon,Elfrid Payton,Mario Hezonja,Nikola Vucevic,Victor Oladipo
ORL,201602010SAS,2016,25,32,Aaron Gordon,Elfrid Payton,Nikola Vucevic,Tobias Harris,Victor Oladipo
ORL,201602010SAS,2016,33,34,Aaron Gordon,Elfrid Payton,Mario Hezonja,Nikola Vucevic,Victor Oladipo
ORL,201602010SAS,2016,35,35,Channing Frye,Elfrid Payton,Evan Fournier,Mario Hezonja,Nikola Vucevic
ORL,201602010SAS,2016,36,36,Channing Frye,Elfrid Payton,Evan Fournier,Jason Smith,Mario Hezonja
ORL,201602010SAS,2016,37,38,Channing Frye,Evan Fournier,Jason Smith,Mario Hezonja,Victor Oladipo
ORL,201602010SAS,2016,39,41,Aaron Gordon,Elfrid Payton,Nikola Vucevic,Tobias Harris,Victor Oladipo
ORL,201602010SAS,2016,42,42,Aaron Gordon,Mario Hezonja,Nikola Vucevic,Tobias Harris,Victor Oladipo
ORL,201602010SAS,2016,43,45,Aaron Gordon,Channing Frye,Mario Hezonja,Tobias Harris,Victor Oladipo
ORL,201602010SAS,2016,46,47,Andrew Nicholson,Dewayne Dedmon,Keith Appling,Mario Hezonja,Shabazz Napier
SAS,201602030SAS,2016,0,6,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602030SAS,2016,7,8,David West,Kawhi Leonard,LaMarcus Aldridge,Manu Ginobili,Tony Parker
SAS,201602030SAS,2016,9,11,Boris Diaw,Danny Green,LaMarcus Aldridge,Manu Ginobili,Patty Mills
SAS,201602030SAS,2016,12,12,Boris Diaw,Danny Green,David West,Manu Ginobili,Patty Mills
SAS,201602030SAS,2016,13,15,Danny Green,David West,Kyle Anderson,Manu Ginobili,Patty Mills
SAS,201602030SAS,2016,16,17,Boris Diaw,Danny Green,Kawhi Leonard,Kyle Anderson,Patty Mills
SAS,201602030SAS,2016,18,19,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602030SAS,2016,20,23,Kawhi Leonard,Kyle Anderson,LaMarcus Aldridge,Manu Ginobili,Tony Parker
SAS,201602030SAS,2016,24,31,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602030SAS,2016,32,34,Kawhi Leonard,Kyle Anderson,LaMarcus Aldridge,Manu Ginobili,Patty Mills
SAS,201602030SAS,2016,35,39,Danny Green,David West,Kyle Anderson,Manu Ginobili,Patty Mills
SAS,201602030SAS,2016,40,40,Danny Green,David West,Kawhi Leonard,Kyle Anderson,Patty Mills
SAS,201602030SAS,2016,41,44,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Patty Mills,Tony Parker
SAS,201602030SAS,2016,45,45,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Manu Ginobili,Tony Parker
SAS,201602030SAS,2016,46,47,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Patty Mills,Tony Parker
NOP,201602030SAS,2016,0,6,Alonzo Gee,Anthony Davis,Bryce Dejean-Jones,Norris Cole,Omer Asik
NOP,201602030SAS,2016,7,9,Alonzo Gee,Anthony Davis,Jrue Holiday,Norris Cole,Omer Asik
NOP,201602030SAS,2016,10,10,Alonzo Gee,Anthony Davis,Jrue Holiday,Norris Cole,Ryan Anderson
NOP,201602030SAS,2016,11,12,Anthony Davis,Jrue Holiday,Norris Cole,Ryan Anderson,Toney Douglas
NOP,201602030SAS,2016,13,17,Bryce Dejean-Jones,Jrue Holiday,Omer Asik,Ryan Anderson,Toney Douglas
NOP,201602030SAS,2016,18,19,Alonzo Gee,Anthony Davis,Jrue Holiday,Ryan Anderson,Toney Douglas
NOP,201602030SAS,2016,20,24,Alonzo Gee,Anthony Davis,Bryce Dejean-Jones,Norris Cole,Ryan Anderson
NOP,201602030SAS,2016,25,25,Alonzo Gee,Anthony Davis,Bryce Dejean-Jones,Norris Cole,Omer Asik
NOP,201602030SAS,2016,26,31,Anthony Davis,Bryce Dejean-Jones,Dante Cunningham,Norris Cole,Omer Asik
NOP,201602030SAS,2016,32,34,Anthony Davis,Dante Cunningham,Jrue Holiday,Norris Cole,Ryan Anderson
NOP,201602030SAS,2016,35,36,Alexis Ajinca,Dante Cunningham,Jrue Holiday,Norris Cole,Ryan Anderson
NOP,201602030SAS,2016,37,40,Alexis Ajinca,Dante Cunningham,Jrue Holiday,Ryan Anderson,Toney Douglas
NOP,201602030SAS,2016,41,43,Anthony Davis,Dante Cunningham,Jrue Holiday,Ryan Anderson,Toney Douglas
NOP,201602030SAS,2016,44,45,Anthony Davis,Dante Cunningham,Jrue Holiday,Norris Cole,Toney Douglas
NOP,201602030SAS,2016,46,47,Anthony Davis,Jrue Holiday,Norris Cole,Ryan Anderson,Toney Douglas
SAS,201602050DAL,2016,0,6,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602050DAL,2016,7,8,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602050DAL,2016,9,11,Boris Diaw,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602050DAL,2016,12,12,Boban Marjanovic,Boris Diaw,Jonathon Simmons,Kyle Anderson,Patty Mills
SAS,201602050DAL,2016,13,15,Boban Marjanovic,Boris Diaw,Danny Green,Jonathon Simmons,Patty Mills
SAS,201602050DAL,2016,16,16,Boban Marjanovic,Jonathon Simmons,Kyle Anderson,Patty Mills,Tony Parker
SAS,201602050DAL,2016,17,22,Danny Green,Kawhi Leonard,Kyle Anderson,LaMarcus Aldridge,Tony Parker
SAS,201602050DAL,2016,23,24,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602050DAL,2016,25,26,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602050DAL,2016,27,32,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602050DAL,2016,33,33,Boris Diaw,Jonathon Simmons,Kyle Anderson,LaMarcus Aldridge,Tony Parker
SAS,201602050DAL,2016,34,36,Boris Diaw,Jonathon Simmons,Kyle Anderson,Patty Mills,Rasual Butler
SAS,201602050DAL,2016,37,39,Boban Marjanovic,Jonathon Simmons,Kyle Anderson,Patty Mills,Rasual Butler
SAS,201602050DAL,2016,40,42,Boban Marjanovic,Jonathon Simmons,Matt Bonner,Rasual Butler,Ray McCallum
SAS,201602050DAL,2016,43,43,Boban Marjanovic,Kyle Anderson,Matt Bonner,Rasual Butler,Ray McCallum
SAS,201602050DAL,2016,44,47,Boban Marjanovic,Jonathon Simmons,Kyle Anderson,Rasual Butler,Ray McCallum
DAL,201602050DAL,2016,0,6,Chandler Parsons,Deron Williams,Dirk Nowitzki,Wesley Matthews,Zaza Pachulia
DAL,201602050DAL,2016,7,9,Charlie Villanueva,Deron Williams,Raymond Felton,Wesley Matthews,Zaza Pachulia
DAL,201602050DAL,2016,10,10,Chandler Parsons,Charlie Villanueva,Deron Williams,Dirk Nowitzki,Raymond Felton
DAL,201602050DAL,2016,11,11,Chandler Parsons,Charlie Villanueva,Dirk Nowitzki,J.J. Barea,Raymond Felton
DAL,201602050DAL,2016,12,16,Chandler Parsons,Dirk Nowitzki,J.J. Barea,Raymond Felton,Salah Mejri
DAL,201602050DAL,2016,17,19,Charlie Villanueva,Deron Williams,Justin Anderson,Wesley Matthews,Zaza Pachulia
DAL,201602050DAL,2016,20,22,Chandler Parsons,Deron Williams,Dirk Nowitzki,JaVale McGee,Wesley Matthews
DAL,201602050DAL,2016,23,29,Chandler Parsons,Deron Williams,Dirk Nowitzki,Wesley Matthews,Zaza Pachulia
DAL,201602050DAL,2016,30,30,Chandler Parsons,Deron Williams,Dirk Nowitzki,Salah Mejri,Wesley Matthews
DAL,201602050DAL,2016,31,33,Chandler Parsons,Charlie Villanueva,Deron Williams,Dwight Powell,Raymond Felton
DAL,201602050DAL,2016,34,36,Charlie Villanueva,Dwight Powell,J.J. Barea,Justin Anderson,Raymond Felton
DAL,201602050DAL,2016,37,41,Charlie Villanueva,J.J. Barea,JaVale McGee,Justin Anderson,Raymond Felton
DAL,201602050DAL,2016,42,44,Dwight Powell,J.J. Barea,Jeremy Evans,Justin Anderson,Salah Mejri
DAL,201602050DAL,2016,45,47,Charlie Villanueva,Dwight Powell,Jeremy Evans,Justin Anderson,Salah Mejri
SAS,201602060SAS,2016,0,4,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,5,5,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,6,6,Boris Diaw,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,7,8,Boris Diaw,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602060SAS,2016,9,12,Boris Diaw,David West,Jonathon Simmons,Kyle Anderson,Patty Mills
SAS,201602060SAS,2016,13,15,Danny Green,David West,Kyle Anderson,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,16,17,Boban Marjanovic,Danny Green,Kyle Anderson,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,18,18,Boban Marjanovic,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,19,19,Boban Marjanovic,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,20,20,Boban Marjanovic,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602060SAS,2016,21,24,Boban Marjanovic,Boris Diaw,Jonathon Simmons,Kawhi Leonard,Patty Mills
SAS,201602060SAS,2016,25,31,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602060SAS,2016,32,36,Boris Diaw,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602060SAS,2016,37,37,Boris Diaw,David West,Jonathon Simmons,Kawhi Leonard,Patty Mills
SAS,201602060SAS,2016,38,42,Boris Diaw,Danny Green,David West,Jonathon Simmons,Patty Mills
SAS,201602060SAS,2016,43,47,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
LAL,201602060SAS,2016,0,6,Jordan Clarkson,Julius Randle,Kobe Bryant,Lou Williams,Roy Hibbert
LAL,201602060SAS,2016,7,8,D'Angelo Russell,Jordan Clarkson,Julius Randle,Kobe Bryant,Roy Hibbert
LAL,201602060SAS,2016,9,10,Brandon Bass,D'Angelo Russell,Jordan Clarkson,Julius Randle,Nick Young
LAL,201602060SAS,2016,11,12,Brandon Bass,D'Angelo Russell,Jordan Clarkson,Nick Young,Tarik Black
LAL,201602060SAS,2016,13,15,Brandon Bass,D'Angelo Russell,Lou Williams,Nick Young,Tarik Black
LAL,201602060SAS,2016,16,17,Brandon Bass,Jordan Clarkson,Lou Williams,Nick Young,Tarik Black
LAL,201602060SAS,2016,18,18,Jordan Clarkson,Julius Randle,Kobe Bryant,Lou Williams,Tarik Black
LAL,201602060SAS,2016,19,31,Jordan Clarkson,Julius Randle,Kobe Bryant,Lou Williams,Robert Sacre
LAL,201602060SAS,2016,32,33,Brandon Bass,D'Angelo Russell,Jordan Clarkson,Julius Randle,Kobe Bryant
LAL,201602060SAS,2016,34,36,Brandon Bass,D'Angelo Russell,Jordan Clarkson,Kobe Bryant,Tarik Black
LAL,201602060SAS,2016,37,42,Brandon Bass,D'Angelo Russell,Lou Williams,Nick Young,Tarik Black
LAL,201602060SAS,2016,43,44,Brandon Bass,D'Angelo Russell,Julius Randle,Kobe Bryant,Lou Williams
LAL,201602060SAS,2016,45,47,Brandon Bass,Jordan Clarkson,Julius Randle,Kobe Bryant,Lou Williams
SAS,201602090MIA,2016,0,6,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602090MIA,2016,7,8,David West,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602090MIA,2016,9,9,Boban Marjanovic,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602090MIA,2016,10,12,Boban Marjanovic,Boris Diaw,Danny Green,Jonathon Simmons,Patty Mills
SAS,201602090MIA,2016,13,14,Boris Diaw,Danny Green,Jonathon Simmons,LaMarcus Aldridge,Patty Mills
SAS,201602090MIA,2016,15,15,Boris Diaw,Danny Green,Jonathon Simmons,LaMarcus Aldridge,Tony Parker
SAS,201602090MIA,2016,16,17,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602090MIA,2016,18,20,Boris Diaw,Danny Green,David West,Kawhi Leonard,Tony Parker
SAS,201602090MIA,2016,21,23,David West,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602090MIA,2016,24,24,Danny Green,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602090MIA,2016,25,31,Danny Green,David West,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602090MIA,2016,32,34,Boban Marjanovic,Boris Diaw,Kawhi Leonard,Patty Mills,Rasual Butler
SAS,201602090MIA,2016,35,38,Boban Marjanovic,Boris Diaw,Jonathon Simmons,Patty Mills,Rasual Butler
SAS,201602090MIA,2016,39,40,Danny Green,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602090MIA,2016,41,43,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tony Parker
SAS,201602090MIA,2016,44,44,Danny Green,Jonathon Simmons,LaMarcus Aldridge,Rasual Butler,Ray McCallum
SAS,201602090MIA,2016,45,45,Boris Diaw,David West,Jonathon Simmons,Rasual Butler,Ray McCallum
SAS,201602090MIA,2016,46,47,Boban Marjanovic,Boris Diaw,Jonathon Simmons,Rasual Butler,Ray McCallum
MIA,201602090MIA,2016,0,6,Amar'e Stoudemire,Chris Bosh,Dwyane Wade,Goran Dragic,Luol Deng
MIA,201602090MIA,2016,7,8,Chris Bosh,Dwyane Wade,Goran Dragic,Hassan Whiteside,Luol Deng
MIA,201602090MIA,2016,9,9,Chris Bosh,Gerald Green,Goran Dragic,Hassan Whiteside,Justise Winslow
MIA,201602090MIA,2016,10,11,Beno Udrih,Chris Bosh,Gerald Green,Hassan Whiteside,Justise Winslow
MIA,201602090MIA,2016,12,15,Beno Udrih,Gerald Green,Hassan Whiteside,Josh McRoberts,Justise Winslow
MIA,201602090MIA,2016,16,17,Beno Udrih,Dwyane Wade,Hassan Whiteside,Josh McRoberts,Justise Winslow
MIA,201602090MIA,2016,18,18,Dwyane Wade,Goran Dragic,Hassan Whiteside,Josh McRoberts,Justise Winslow
MIA,201602090MIA,2016,19,23,Chris Bosh,Dwyane Wade,Goran Dragic,Hassan Whiteside,Luol Deng
MIA,201602090MIA,2016,24,30,Amar'e Stoudemire,Chris Bosh,Dwyane Wade,Goran Dragic,Luol Deng
MIA,201602090MIA,2016,31,31,Chris Bosh,Dwyane Wade,Goran Dragic,Hassan Whiteside,Luol Deng
MIA,201602090MIA,2016,32,36,Beno Udrih,Chris Bosh,Gerald Green,Hassan Whiteside,Justise Winslow
MIA,201602090MIA,2016,37,38,Beno Udrih,Gerald Green,Goran Dragic,Hassan Whiteside,Justise Winslow
MIA,201602090MIA,2016,39,41,Chris Bosh,Dwyane Wade,Gerald Green,Goran Dragic,Justise Winslow
MIA,201602090MIA,2016,42,44,Chris Bosh,Dwyane Wade,Gerald Green,Goran Dragic,Luol Deng
MIA,201602090MIA,2016,45,45,Beno Udrih,Chris Bosh,Gerald Green,Justise Winslow,Luol Deng
MIA,201602090MIA,2016,46,47,Beno Udrih,Gerald Green,Jarnell Stokes,Josh McRoberts,Justise Winslow
SAS,201602100ORL,2016,0,6,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Ray McCallum,Tim Duncan
SAS,201602100ORL,2016,7,8,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602100ORL,2016,9,9,Boris Diaw,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602100ORL,2016,10,15,Boris Diaw,David West,Jonathon Simmons,Kyle Anderson,Patty Mills
SAS,201602100ORL,2016,16,16,Danny Green,David West,Kyle Anderson,Ray McCallum,Tim Duncan
SAS,201602100ORL,2016,17,18,Danny Green,David West,Kawhi Leonard,Ray McCallum,Tim Duncan
SAS,201602100ORL,2016,19,21,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Ray McCallum,Tim Duncan
SAS,201602100ORL,2016,22,24,Boris Diaw,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602100ORL,2016,25,30,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Ray McCallum,Tim Duncan
SAS,201602100ORL,2016,31,31,Boris Diaw,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Patty Mills
SAS,201602100ORL,2016,32,36,Boris Diaw,David West,Jonathon Simmons,Kyle Anderson,Patty Mills
SAS,201602100ORL,2016,37,39,Boban Marjanovic,Danny Green,Jonathon Simmons,Kyle Anderson,Patty Mills
SAS,201602100ORL,2016,40,42,Danny Green,Kawhi Leonard,Kyle Anderson,LaMarcus Aldridge,Patty Mills
SAS,201602100ORL,2016,43,47,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Patty Mills,Rasual Butler
ORL,201602100ORL,2016,0,9,Aaron Gordon,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201602100ORL,2016,10,11,Aaron Gordon,Elfrid Payton,Evan Fournier,Mario Hezonja,Nikola Vucevic
ORL,201602100ORL,2016,12,12,Aaron Gordon,Dewayne Dedmon,Elfrid Payton,Evan Fournier,Mario Hezonja
ORL,201602100ORL,2016,13,18,Andrew Nicholson,Dewayne Dedmon,Mario Hezonja,Shabazz Napier,Victor Oladipo
ORL,201602100ORL,2016,19,21,Andrew Nicholson,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201602100ORL,2016,22,34,Aaron Gordon,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201602100ORL,2016,35,36,Andrew Nicholson,Elfrid Payton,Evan Fournier,Mario Hezonja,Nikola Vucevic
ORL,201602100ORL,2016,37,39,Andrew Nicholson,Dewayne Dedmon,Elfrid Payton,Evan Fournier,Mario Hezonja
ORL,201602100ORL,2016,40,42,Andrew Nicholson,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
ORL,201602100ORL,2016,43,47,Aaron Gordon,Elfrid Payton,Evan Fournier,Nikola Vucevic,Victor Oladipo
